filename	mark	label	offset1	offset2	span	code
es-S1130-01082008001200016-2	T2	ENFERMEDAD	170	191	metàstasis hepàtiques	94381002
es-S1130-01082008001200016-2	T3	ENFERMEDAD	596	617	metàstasis hepàtiques	94381002
es-S1130-01082008001200016-2	T4	ENFERMEDAD	302	339	tumor format per cèl·lules fusiformes	363346000
es-S1130-01082008001200016-2	T5	ENFERMEDAD	437	441	GANT	128755003
es-S0004-06142008000600014-1	T1	ENFERMEDAD	602	648	lesió nodular de gran grandària en el testicle	126900000
es-S0004-06142008000600014-1	T2	ENFERMEDAD	734	770	lesions nodulars sòlides en testicle	126900000
es-S0004-06142008000600014-1	T3	ENFERMEDAD	802	832	neoplàsia testicular bilateral	126900000
es-S0004-06142008000600014-1	T4	ENFERMEDAD	1625	1644	tumor germinal mixt	1156452003
es-S0004-06142008000600014-1	T5	ENFERMEDAD	1680	1706	carcinoma embrionari adult	1156454002
es-S0004-06142008000600014-1	T6	ENFERMEDAD	1709	1717	teratoma	36591000119102
es-S0004-06142008000600014-1	T7	ENFERMEDAD	1860	1889	seminoma de varietat clàssica	36741007
es-S0004-06142008000600014-1	T8	ENFERMEDAD	1915	1937	neoplàsia intratubular	108369006
es-S1130-01082008000100010-1	T1	ENFERMEDAD	25	32	fumador	77176002
es-S1130-01082008000100010-1	T2	ENFERMEDAD	76	90	ulcus duodenal	51868009
es-S1130-01082008000100010-1	T3	ENFERMEDAD	138	147	neoplàsia	55342001
es-S1130-01082008000100010-1	T4	ENFERMEDAD	138	181	neoplàsia estenosante d'unió recte-sigmoide	126848003
es-S1130-01082008000100010-1	T5	ENFERMEDAD	162	197	unió recte-sigmoide (adenocarcinoma	425178004
es-S1130-01082008000100010-1	T6	ENFERMEDAD	1065	1096	estenosi a 10 cm del marge anal	87433001
es-S1130-01082008000100010-1	T7	ENFERMEDAD	1247	1253	úlcera	429040005
es-S1130-01082008000100010-1	T8	ENFERMEDAD	1205	1221	malaltia maligna	264547004
es-S1130-01082008000100010-1	T9	ENFERMEDAD	869	881	rectorragias	12063002
es-S1130-01082008000100010-1	T10	ENFERMEDAD	1375	1384	neoplàsia	55342001
es-S1130-01082008000100010-1	T11	ENFERMEDAD	1553	1570	estenosi de còlon	19132000
es-S1130-01082008000100010-1	T12	ENFERMEDAD	1737	1753	recidiva tumoral	25173007
es-S1130-01082008000100010-1	T13	ENFERMEDAD	1678	1694	estenosi maligna	415582006
es-S1130-01082008000100010-1	T14	ENFERMEDAD	2196	2205	neoplàsia	55342001
es-S1130-01082008000100010-1	T15	ENFERMEDAD	2723	2762	estenosi del 80% del ram obtús marginal	233970002
es-S1130-01082008000100010-1	T16	ENFERMEDAD	2765	2808	estenosi del 80% en coronària dreta mitjana	233970002
es-S1130-05582017000100031-1	T1	ENFERMEDAD	74	115	edentulismo parcial de totes dues arcades	371084005+371083004
es-S1130-05582017000100031-1	T2	ENFERMEDAD	118	199	atròfia alveolar severa classe III de Seibert1 a la regió de premaxil·la edéntula	75721000
es-S1130-05582017000100031-1	T3	ENFERMEDAD	682	688	ferida	416462003
es-S1130-01082008000800019-1	T1	ENFERMEDAD	83	99	síndrome de Down	41040004
es-S1130-01082008000800019-1	T2	ENFERMEDAD	102	120	retard mental greu	40700009
es-S1130-01082008000800019-1	T3	ENFERMEDAD	425	439	vòlvul gàstric	71851009
es-S1130-01082008000800019-1	T4	ENFERMEDAD	561	572	dolicocolon	30468000
es-S1130-01082008000800019-1	T5	ENFERMEDAD	957	993	dilatació massiva del còlon proximal	86247009
es-S1130-01082008000800019-1	T6	ENFERMEDAD	1628	1664	vòlvul de l'angle esplènic del còlon	6441003
es-S0211-69952013000500019-1	T1	ENFERMEDAD	45	65	hepatitis alcohòlica	235875008
es-S0211-69952013000500019-1	T2	ENFERMEDAD	108	126	síndrome nefrótico	52254009
es-S0211-69952013000500019-1	T3	ENFERMEDAD	145	164	insuficiència renal	723188008
es-S0211-69952013000500019-1	T4	ENFERMEDAD	261	304	lesions purpúricas en els membres inferiors	284078000
es-S0211-69952013000500019-1	T5	ENFERMEDAD	973	994	GNMP associada al VHC	80321008+50711007
es-S0211-69952013000500019-1	T6	ENFERMEDAD	245	258	hepatomegàlia	80515008
es-S0211-69952013000500019-1	T7	ENFERMEDAD	1199	1215	cirrosi hepàtica	19943007
es-S0211-69952013000500019-1	T8	ENFERMEDAD	1551	1590	pericarditis aguda amb presència de VHC	15555002+50711007
es-S0211-69952013000500019-1	T9	ENFERMEDAD	1825	1869	artritis inflamatòria de grans articulacions	250129007
es-S0211-69952013000500019-1	T10	ENFERMEDAD	1597	1615	líquid pericardíac	34429004
es-S0211-69952013000500019-1	T11	ENFERMEDAD	2049	2068	insuficiència renal	723188008
es-S0211-69952013000500019-1	T12	ENFERMEDAD	2049	2080	insuficiència renal progressiva	425369003
es-S0211-69952013000500019-1	T13	ENFERMEDAD	2212	2242	hemorràgia cerebral espontània	291571000119106
es-S0211-69952013000500019-1	T14	ENFERMEDAD	2320	2328	enolismo	7200002
es-S0211-69952013000500019-1	T15	ENFERMEDAD	3519	3555	GN mesangial IgA de novo en l'empelt	80321008
es-S0211-69952017000200225-1	T1	ENFERMEDAD	82	85	HPN	1963002
es-S0211-69952017000200225-1	T2	ENFERMEDAD	99	116	anèmia hemolítica	61261009
es-S0211-69952017000200225-1	T3	ENFERMEDAD	472	480	disfàgia	288939007
es-S0211-69952017000200225-1	T4	ENFERMEDAD	893	923	DTP per dipòsit d'hemosiderina	95568003
es-S0211-69952017000200225-1	T5	ENFERMEDAD	800	803	DTP	24790002
es-S0211-69952017000200225-1	T6	ENFERMEDAD	893	896	DTP	24790002
es-S0211-69952017000200225-1	T7	ENFERMEDAD	1236	1259	crisi hemolítica severa	128086004
es-S0211-69952017000200225-1	T8	ENFERMEDAD	1264	1289	insuficiència renal aguda	723189000
es-S1134-80462014000300004-4	T1	ENFERMEDAD	38	57	esquinç del turmell	44465007
es-S1134-80462014000300004-4	T2	ENFERMEDAD	86	108	SDRC del turmell i peu	734987002
es-S1134-80462014000300004-4	T3	ENFERMEDAD	86	90	SDRC	128200000
es-S1134-80462014000300004-4	T4	ENFERMEDAD	219	230	traumatisme	417746004
es-S1134-80462014000300004-4	T5	ENFERMEDAD	322	326	SDRC	128200000
es-S1130-01082009001000011-1	T1	ENFERMEDAD	128	209	lesió submucosa d'1 cm de diàmetre, localitzada en cara posterior d'antre gàstric	29384001
es-S1130-01082009001000011-1	T2	ENFERMEDAD	842	853	adenopaties	30746006
es-S1130-01082009001000011-1	T3	ENFERMEDAD	751	785	tumor de l'estroma tipus leiomioma	146801000119103
es-S1130-01082009001000011-1	T4	ENFERMEDAD	225	234	ulceració	429040005
es-S1130-01082009001000011-1	T5	ENFERMEDAD	776	785	leiomioma	146801000119103
es-S1130-01082008000100009-1	T1	ENFERMEDAD	56	75	malaltia de Hodgkin	118599009
es-S1130-01082008000100009-1	T2	ENFERMEDAD	164	184	hemorràgia digestiva	74474003
es-S1130-01082008000100009-1	T3	ENFERMEDAD	460	480	hemorràgia digestiva	74474003
es-S1130-01082008000100009-1	T4	ENFERMEDAD	186	196	cabelleres	2901004
es-S1130-01082008000100009-1	T5	ENFERMEDAD	401	429	insuficiència hepàtica aguda	197270009
es-S1130-01082008000100009-1	T6	ENFERMEDAD	444	457	encefalopatia	81308009
es-S1130-01082008000100009-1	T7	ENFERMEDAD	460	488	hemorràgia digestiva massiva	74474003
es-S1130-01082008000100009-1	T8	ENFERMEDAD	524	535	mal hepàtic	243978007
es-S1130-01082008000100009-1	T9	ENFERMEDAD	557	603	lesions focals en el terç inferior de l'esòfag	37657006
es-S1130-01082008000100009-1	T10	ENFERMEDAD	748	766	infecció herpètica	23513009
es-S1130-01082008000100009-1	T11	ENFERMEDAD	663	668	lesió	417163006
es-S1130-14732008000500005-1	T1	ENFERMEDAD	52	69	diabetis mellitus	73211009
es-S1130-14732008000500005-1	T2	ENFERMEDAD	71	91	hipertensió arterial	38341003
es-S1130-14732008000500005-1	T3	ENFERMEDAD	238	260	incontinència urinària	165232002
es-S1130-14732008000500005-1	T4	ENFERMEDAD	374	403	hidrocefàlia tetraventricular	230745008
es-S1130-14732008000500005-1	T5	ENFERMEDAD	426	429	HCA	15139001
es-S1130-14732008000500005-1	T6	ENFERMEDAD	947	970	hipotensió intracranial	433691000124104
es-S1130-14732008000500005-1	T7	ENFERMEDAD	1136	1187	hematoma en vermis i hemisferi cerebel·lós esquerre	301765007
es-S1130-14732008000500005-1	T8	ENFERMEDAD	1193	1281	sagnat subaracnoidal en la superfície superior del cerebel i en les folias cerebel·loses	21454007
es-S1130-14732008000500005-1	T9	ENFERMEDAD	94	116	fibril·lació auricular	49436004
es-S0212-71992006000100008-1	T1	ENFERMEDAD	96	118	reflux gastroesofágico	235595009
es-S0212-71992006000100008-1	T2	ENFERMEDAD	121	140	cardias incompetent	29384001
es-S0212-71992006000100008-1	T3	ENFERMEDAD	369	382	nefrolitiasis	95570007
es-S0212-71992006000100008-1	T4	ENFERMEDAD	533	544	còlic renal	7093002
es-S0212-71992006000100008-1	T5	ENFERMEDAD	859	872	hidronefrosis	43064006
es-S0212-71992006000100008-1	T6	ENFERMEDAD	1854	1867	hidronefrosis	43064006
es-S0212-71992006000100008-1	T7	ENFERMEDAD	1921	1932	adenopaties	30746006
es-S0212-71992006000100008-1	T8	ENFERMEDAD	2652	2689	tumor germinal tipus seminoma clàssic	443675005
es-S0212-71992006000100008-1	T9	ENFERMEDAD	2978	2994	tumor testicular	236778008
es-S0212-71992006000100008-1	T10	ENFERMEDAD	244	251	fumador	77176002
es-S0212-71992006000100008-1	T11	ENFERMEDAD	271	280	exbebedor	82581004
es-S0212-71992006000100008-1	T12	ENFERMEDAD	1879	1884	lesió	157670007
es-S0212-71992006000100008-1	T13	ENFERMEDAD	2769	2774	lesió	157670007
es-S0212-71992006000100008-1	T14	ENFERMEDAD	2754	2774	testi dret una lesió	64910008
S0004-06142006000900006-1	T1	ENFERMEDAD	23	51	patologia litiàsica complexa	66058000
S0004-06142006000900006-1	T2	ENFERMEDAD	197	212	litiasis renals	386103008
S0004-06142006000900006-1	T3	ENFERMEDAD	400	416	litiasi ureteral	386104002
S0004-06142006000900006-1	T4	ENFERMEDAD	556	586	litiasi d'1 cm en pol inferior	386103008
S0004-06142006000900006-1	T5	ENFERMEDAD	298	341	moderada dilatació pielocalicial i ureteral	95576001+371011007
es-S1699-695X2016000200010-1	T1	ENFERMEDAD	155	169	otitis externa	3135009
es-S1699-695X2016000200010-1	T2	ENFERMEDAD	1174	1189	blefaroespasmos	59026006
es-S1699-695X2016000200010-1	T3	ENFERMEDAD	1243	1269	paràlisi facial perifèrica	449916008
es-S1699-695X2016000200010-1	T4	ENFERMEDAD	1833	1856	Síndrome de Ramsay Hunt	21954000
es-S1699-695X2016000200010-1	T5	ENFERMEDAD	686	706	nistagme horitzontal	81756001
es-S1699-695X2016000200010-1	T6	ENFERMEDAD	1622	1631	nistagmus	563001
es-S0212-71992006000100006-1	T1	ENFERMEDAD	181	211	infeccions respiratòries altes	54150009
es-S0212-71992006000100006-1	T2	ENFERMEDAD	292	316	mononucleosis infecciosa	271558008
es-S0212-71992006000100006-1	T3	ENFERMEDAD	331	346	quadre catarral	82272006
es-S0212-71992006000100006-1	T4	ENFERMEDAD	543	559	obstrucció nasal	232209000
es-S0212-71992006000100006-1	T5	ENFERMEDAD	1099	1138	adenopaties látero-cervicals, axil·lars	127189005
es-S0212-71992006000100006-1	T6	ENFERMEDAD	1034	1084	rash maculoso i eritematós que afecta tronc i coll	89757007
es-S0212-71992006000100006-1	T7	ENFERMEDAD	1893	1902	sinusitis	36971009
es-S0212-71992006000100006-1	T8	ENFERMEDAD	2139	2148	sinusitis	36971009
es-S0212-71992006000100006-1	T9	ENFERMEDAD	1905	1915	meningitis	7180009
es-S0212-71992006000100006-1	T10	ENFERMEDAD	2243	2254	encefalitis	45170000
es-S0212-71992006000100006-1	T11	ENFERMEDAD	2381	2398	sinusopatía aguda	7393007
es-S0212-71992006000100006-1	T12	ENFERMEDAD	2439	2459	sinusitis esfenoidal	13266007
es-S0212-71992006000100006-1	T13	ENFERMEDAD	2439	2448	sinusitis	36971009
es-S1130-01082007001000017-1	T1	ENFERMEDAD	825	856	cossos estranys intraabdominals	308890008
es-S1130-01082007001000017-1	T2	ENFERMEDAD	1748	1819	cossos estranys de consistència dura al llarg de tot el tracte digestiu	33334006
es-S1130-01082007001000017-1	T3	ENFERMEDAD	1471	1490	crisi tònic-clònica	54200006
es-S1130-01082007001000017-1	T4	ENFERMEDAD	595	625	cossos estranys en mesogastrio	211631008
es-S0378-48352006000600006-1	T1	ENFERMEDAD	79	96	diabetis mellitus	73211009
es-S0378-48352006000600006-1	T2	ENFERMEDAD	98	119	cardiopatia isquèmica	194828000
es-S0378-48352006000600006-1	T3	ENFERMEDAD	121	135	hàbit tabàquic	89765005
es-S0378-48352006000600006-1	T4	ENFERMEDAD	405	431	Adenocarcinoma de Pròstata	399490008
es-S0378-48352006000600006-1	T5	ENFERMEDAD	155	189	al·lèrgies conegudes a medicaments	416098002
es-S0378-48352006000600006-1	T6	ENFERMEDAD	1246	1265	neoplàsia primitiva	372087000
es-S0378-48352006000600006-1	T7	ENFERMEDAD	1388	1400	hipernefroma	702391001
es-S0378-48352006000600006-1	T8	ENFERMEDAD	1441	1470	adenopaties retroperitoneales	127154008
es-S0378-48352006000600006-1	T9	ENFERMEDAD	1222	1239	massa adenopática	30746006
es-S0378-48352006000600006-1	T10	ENFERMEDAD	1746	1760	lesió toràcica	118946009
es-S0378-48352006000600006-1	T11	ENFERMEDAD	1746	1751	lesió	157670007
es-S0378-48352006000600006-1	T12	ENFERMEDAD	1860	1889	carcinoma de cèl·lules clares	254915003
es-S0378-48352006000600006-1	T13	ENFERMEDAD	1906	1934	metàstasi de Carcinoma Renal	702392008
es-S0378-48352006000600006-1	T14	ENFERMEDAD	1906	1915	metàstasi	128462008
es-S0378-48352006000600006-1	T15	ENFERMEDAD	2059	2088	carcinoma de cèl·lules renals	702391001
es-S0378-48352006000600006-1	T16	ENFERMEDAD	2106	2137	envaeix teixit adipós perirenal	126874009
es-S0378-48352006000600006-1	T17	ENFERMEDAD	2204	2226	metàstasi mediastínica	94409002
es-S0378-48352006000600006-1	T18	ENFERMEDAD	2204	2213	metàstasi	128462008
es-S0378-48352006000600006-1	T19	ENFERMEDAD	2367	2394	infiltra regió mediastínica	94409002
es-S0378-48352006000600006-1	T20	ENFERMEDAD	2699	2790	tumor mediastínic de 5 cm que envaeix parènquima pulmonar i cara superior del gaiato aòrtic	126725000+94391008+94319009
es-S0378-48352006000600006-1	T21	ENFERMEDAD	2806	2830	placa d'arterioesclerosi	72092001
es-S0378-48352006000600006-1	T22	ENFERMEDAD	3017	3035	lesió mediastínica	49483002
es-S0378-48352006000600006-1	T23	ENFERMEDAD	3017	3022	lesió	157670007
es-S0378-48352006000600006-1	T24	ENFERMEDAD	3836	3856	metàstasis pulmonars	94391008
es-S0378-48352006000600006-1	T25	ENFERMEDAD	3973	4001	infiltració del múscul psoes	94418000
es-S0378-48352006000600006-1	T26	ENFERMEDAD	4254	4278	tromboembolisme pulmonar	59282003
es-S0378-48352006000600006-1	T27	ENFERMEDAD	4605	4626	adenopaties axil·lars	127189005
es-S0378-48352006000600006-1	T28	ENFERMEDAD	4681	4688	lesions	157670007
es-S0378-48352006000600006-1	T29	ENFERMEDAD	4864	4879	tumor prostàtic	126906006
es-S1130-63432016000600014-1	T1	ENFERMEDAD	34	43	depressió	394924000
es-S1130-63432016000600014-1	T2	ENFERMEDAD	45	75	diverticulosis colónica severa	398050005
es-S1130-63432016000600014-1	T3	ENFERMEDAD	77	106	aixafaments vertebrals D8-D10	308756007
es-S1130-63432016000600014-1	T4	ENFERMEDAD	108	129	dèficit de vitamina D	34713006
es-S1130-63432016000600014-1	T5	ENFERMEDAD	131	162	hipertensió arterial i pulmonar	38341003+70995007
es-S1130-63432016000600014-1	T6	ENFERMEDAD	164	180	flúter auricular	5370000
es-S1130-63432016000600014-1	T7	ENFERMEDAD	183	226	insuficiència mitral, tricuspídea i aòrtica	194736003+111287006
es-S1130-63432016000600014-1	T8	ENFERMEDAD	669	697	patologia pulmonar bilateral	19829001
es-S1130-63432016000600014-1	T9	ENFERMEDAD	846	891	granuloma calcificat en el lòbul mig pulmonar	101401000119103
es-S1130-63432016000600014-1	T10	ENFERMEDAD	898	920	adenopatia subcarínica	127102003
es-S1130-63432016000600014-1	T11	ENFERMEDAD	957	1016	pneumònia multi-lobular bilateral adquirida en la comunitat	385093006
es-S1130-63432016000600014-1	T12	ENFERMEDAD	630	642	hematoquecia	405729008
es-S1130-63432016000600014-1	T13	ENFERMEDAD	1487	1510	adenopatia interlobular	127101005
es-S1130-63432016000600014-1	T14	ENFERMEDAD	2097	2113	quadre depressiu	35489007
es-S0211-69952013000200019-1	T1	ENFERMEDAD	25	77	ERC estadi 4 secundària a poliquistosis hepatorrenal	709044004+722223000+85057007
es-S0211-69952013000200019-1	T2	ENFERMEDAD	51	77	poliquistosis hepatorrenal	253883006+85057007
es-S0211-69952013000200019-1	T3	ENFERMEDAD	95	115	hipertensió arterial	38341003
es-S0211-69952013000200019-1	T4	ENFERMEDAD	136	161	diabetis mellitus tipus 2	44054006
es-S0211-69952013000200019-1	T5	ENFERMEDAD	163	176	hiperuricemia	35885006
es-S0211-69952013000200019-1	T6	ENFERMEDAD	178	188	dislipèmia	370992007
es-S0211-69952013000200019-1	T7	ENFERMEDAD	191	228	malaltia pulmonar obstructiva crònica	13645005
es-S0211-69952013000200019-1	T8	ENFERMEDAD	251	263	ERC avançada	709044004
es-S0211-69952013000200019-1	T9	ENFERMEDAD	1382	1407	hèrnia inguinal indirecta	65626001
es-S0211-69952013000200019-1	T10	ENFERMEDAD	1382	1397	hèrnia inguinal	396232000
es-S0211-69952013000200019-1	T11	ENFERMEDAD	1576	1591	hèrnia inguinal	396232000
es-S0211-69952013000200019-1	T12	ENFERMEDAD	1278	1311	procés peritoneovaginal permeable	236026001
es-S0211-69952013000200019-1	T13	ENFERMEDAD	825	838	edema genital	300891008
es-S0211-69952013000200019-1	T14	ENFERMEDAD	1608	1633	conducte peritoneovaginal	35015002
es-S1130-01082005001200013-1	T1	ENFERMEDAD	63	94	anèmia normocítica-normocrómica	46737006
es-S1130-01082005001200013-1	T2	ENFERMEDAD	115	133	neoplàsia de còlon	126838000
es-S1130-01082005001200013-1	T3	ENFERMEDAD	202	204	MM	372244006
es-S1130-01082005001200013-1	T4	ENFERMEDAD	394	396	MM	372244006
es-S1130-01082005001200013-1	T5	ENFERMEDAD	370	375	nevus	239107007
es-S1130-01082005001200013-1	T6	ENFERMEDAD	597	667	MM polipoide i ulcerat d'11 cm de diàmetre a nivell de còlon ascendent	2092003
es-S1130-01082005001200013-1	T7	ENFERMEDAD	597	599	MM	372244006
es-S1130-01082005001200013-1	T8	ENFERMEDAD	856	909	ganglis limfàtics ressecats, 2 presentaven metàstasis	94392001
es-S0210-48062009000900015-2	T1	ENFERMEDAD	50	75	diabetis mellitus tipus 2	44054006
es-S0210-48062009000900015-2	T2	ENFERMEDAD	77	107	hipertensió arterial sistèmica	38341003
es-S0210-48062009000900015-2	T3	ENFERMEDAD	110	124	hipotiroïdisme	40930008
es-S0210-48062009000900015-2	T4	ENFERMEDAD	187	214	insuficiència renal crònica	90688005
es-S0210-48062009000900015-2	T5	ENFERMEDAD	496	538	lesió violàcia en la cara dorsal del gland	33958003
es-S0210-48062009000900015-2	T6	ENFERMEDAD	1328	1356	arterioesclerosi obliterante	361133006
es-S0210-48062009000900015-2	T7	ENFERMEDAD	1306	1312	abscés	128477000
es-S1137-66272008000500009-1	T1	ENFERMEDAD	902	911	sinovitis	416209007
es-S1137-66272008000500009-1	T2	ENFERMEDAD	972	982	encondroma	443496006
es-S1137-66272008000500009-1	T3	ENFERMEDAD	984	1002	ganglión intraossi	445008009
es-S1137-66272008000500009-1	T4	ENFERMEDAD	598	603	lesió	417163006
es-S1137-66272008000500009-1	T5	ENFERMEDAD	754	759	lesió	417163006
es-S1137-66272008000500009-1	T6	ENFERMEDAD	957	962	lesió	417163006
es-S1137-66272008000500009-1	T7	ENFERMEDAD	1048	1053	lesió	417163006
es-S1137-66272008000500009-1	T8	ENFERMEDAD	1454	1459	lesió	417163006
es-S1137-66272008000500009-1	T9	ENFERMEDAD	842	868	edema ossi en l'escafoides	102563003
es-S1137-66272008000500009-1	T10	ENFERMEDAD	2177	2199	quistos aneurismáticos	203468000
es-S1137-66272008000500009-1	T11	ENFERMEDAD	2239	2273	condroblastoma d'escafoides carpià	188944001
es-S1139-76322016000300013-1	T1	ENFERMEDAD	492	502	infeccions	40733004
es-S1139-76322016000300013-1	T2	ENFERMEDAD	1045	1079	immunodeficiència de tipus humoral	363265005
es-S1139-76322016000300013-1	T3	ENFERMEDAD	1092	1110	malaltia de Bruton	65880007
es-S1130-01082005000800013-1	T1	ENFERMEDAD	318	341	lesió quística hepàtica	85057007
es-S1130-01082005000800013-1	T2	ENFERMEDAD	640	708	lesió quística d'uns 10 centímetres de diàmetre, sobre l'hil hepàtic	85057007
es-S1130-01082005000800013-1	T3	ENFERMEDAD	1022	1042	quist hepàtic ciliat	85057007
es-S1139-76322011000300007-2	T1	ENFERMEDAD	533	546	deshidratació	34095006
es-S1130-05582010000200006-1	T1	ENFERMEDAD	325	346	lleu asimetria facial	15253005
es-S1130-05582010000200006-1	T2	ENFERMEDAD	756	785	quist mandibular odontogénico	235110008
es-S1130-05582010000200006-1	T3	ENFERMEDAD	788	806	tumor odontogénico	276968006
es-S1130-05582010000200006-1	T4	ENFERMEDAD	1049	1068	tercer molar inclòs	196417006
es-S1130-05582010000200006-1	T5	ENFERMEDAD	904	909	lesió	417163006
es-S1130-05582010000200006-1	T6	ENFERMEDAD	1029	1034	lesió	417163006
es-S1130-05582010000200006-1	T7	ENFERMEDAD	1292	1342	ameloblastoma uniquístico de creixement intramural	285311001
es-S1130-05582010000200006-1	T8	ENFERMEDAD	1208	1213	lesió	417163006
es-S1130-05582010000200006-1	T9	ENFERMEDAD	1561	1589	lesió quística ameloblástica	110414000
es-S1130-05582010000200006-1	T10	ENFERMEDAD	1561	1566	lesió	417163006
es-S0365-66912011000600005-2	T1	ENFERMEDAD	16	55	ex-addicte a drogues per via parenteral	228388006
es-S0365-66912011000600005-2	T2	ENFERMEDAD	73	112	hepatitis crònica per virus C genotip 4	768126006
es-S0365-66912011000600005-2	T3	ENFERMEDAD	564	583	retinopatia per IFN	232032008
es-S0365-66912011000600005-2	T4	ENFERMEDAD	323	336	visió borrosa	246636008
es-S1698-69462006000100014-1	T1	ENFERMEDAD	289	303	hàbit tabàquic	89765005
es-S1698-69462006000100014-1	T2	ENFERMEDAD	408	423	càncer de còlon	126838000
es-S1698-69462006000100014-1	T3	ENFERMEDAD	320	327	enólico	228281002
es-S1698-69462006000100014-1	T4	ENFERMEDAD	98	117	tercer molar inclòs	196417006
es-S1698-69462006000100014-1	T5	ENFERMEDAD	889	906	Carcinoma Escatós	402815007
es-S1698-69462006000100014-1	T6	ENFERMEDAD	1151	1172	adenopaties cervicals	127086001
es-S1698-69462006000100014-1	T7	ENFERMEDAD	1242	1274	patologia neoplàsica a distància	128462008
es-S1698-69462006000100014-1	T8	ENFERMEDAD	1044	1138	lesió neoformativa destructiva en la tomografia automatitzada afectant cos i branca mandibular	126551000
es-S1698-69462006000100014-1	T9	ENFERMEDAD	1930	1947	Carcinoma Escatós	402815007
es-S1698-69462006000100014-1	T10	ENFERMEDAD	1930	1962	Carcinoma Escatós Queratinizante	402815007
es-S1698-69462006000100014-1	T11	ENFERMEDAD	1989	2032	ganglis extirpats amb invasió extracapsular	127232002
es-S1698-69462006000100014-1	T12	ENFERMEDAD	2193	2239	tumoracions cervicals compatibles amb recidiva	126635000
es-S1698-69462006000100014-1	T13	ENFERMEDAD	2270	2292	adenopaties bilaterals	30746006
es-S1698-69462006000100014-1	T14	ENFERMEDAD	2628	2658	recidiva massiva boig-regional	58184002
es-S0211-69952010000400013-1	T1	ENFERMEDAD	34	37	SSp	239912009
es-S0211-69952010000400013-1	T2	ENFERMEDAD	64	77	síndrome seca	83901003
es-S0211-69952010000400013-1	T3	ENFERMEDAD	111	123	poliartritis	202031002
es-S0211-69952010000400013-1	T4	ENFERMEDAD	631	674	infecció activa en arcada dentària inferior	32871000119101
es-S0211-69952010000400013-1	T5	ENFERMEDAD	708	724	lesions cutànies	95324001
es-S0211-69952010000400013-1	T6	ENFERMEDAD	1132	1135	Ssp	239912009
es-S0211-69952010000400013-1	T7	ENFERMEDAD	1429	1457	glomerulonefritis (GN) aguda	19351000
es-S0211-69952010000400013-1	T8	ENFERMEDAD	1510	1537	procés infecciós mandibular	363166002
es-S0211-69952010000400013-1	T9	ENFERMEDAD	1448	1450	GN	36171008
es-S0211-69952010000400013-1	T10	ENFERMEDAD	2337	2384	glomerulopatía crioglobulinémica associada a SS	236505008
es-S0211-69952010000400013-1	T11	ENFERMEDAD	2259	2324	Glomérulos amb massius trombes intracapil·lars d'immunoglobulines	123752003
es-S1130-63432013000500014-1	T1	ENFERMEDAD	40	43	LLC	92814006
es-S1130-63432013000500014-1	T2	ENFERMEDAD	516	537	reacció urticariforme	64305001
es-S1130-63432013000500014-1	T3	ENFERMEDAD	551	575	eritrodermia descamativa	7297005
es-S1130-63432013000500014-1	T4	ENFERMEDAD	755	792	reacció al·lèrgica a dita citostàtica	57302007
es-S1130-63432013000500014-1	T5	ENFERMEDAD	1020	1053	reacció cutània a la bendamustina	292202006
es-S1130-63432013000500014-1	T6	ENFERMEDAD	1058	1070	toxicodermia	95326004
es-S1130-63432013000500014-1	T7	ENFERMEDAD	1398	1410	toxicodermia	95326004
es-S1139-76322016000400020-1	T1	ENFERMEDAD	119	134	procés catarral	82272006
es-S1139-76322016000400020-1	T2	ENFERMEDAD	189	199	coprolalia	13446000
es-S1139-76322016000400020-1	T3	ENFERMEDAD	201	232	trastorn selectiu de la memòria	106136008
es-S1139-76322016000400020-1	T4	ENFERMEDAD	468	488	alteració conductual	25786006
es-S1139-76322016000400020-1	T5	ENFERMEDAD	932	947	visceromegalias	28543008
es-S1139-76322016000400020-1	T6	ENFERMEDAD	806	815	exantemas	112625008
es-S1139-76322016000400020-1	T7	ENFERMEDAD	1964	1979	procés catarral	82272006
es-S1139-76322016000400020-1	T8	ENFERMEDAD	2058	2069	amigdalitis	90176007
es-S1139-76322016000400020-1	T9	ENFERMEDAD	2170	2191	processos infecciosos	40733004
es-S0004-06142007000700014-1	T1	ENFERMEDAD	20	44	al·lèrgic a penicil·lina	91936005
es-S0004-06142007000700014-1	T2	ENFERMEDAD	79	91	endocarditis	56819008
es-S0004-06142007000700014-1	T3	ENFERMEDAD	260	307	gland, que deformava meato, amb àrees ulcerades	33495006
es-S0004-06142007000700014-1	T4	ENFERMEDAD	341	398	adenopaties fixes i dures en totes dues regions inguinals	127199000
es-S0004-06142007000700014-1	T5	ENFERMEDAD	478	511	adenopaties pulmonars i inguinals	127101005+127199000
es-S0004-06142007000700014-1	T6	ENFERMEDAD	552	570	neoplàsia de penis	126896003
es-S0004-06142007000700014-1	T7	ENFERMEDAD	687	750	sarcoma pleomórfico de penis amb diferenciació osteosarcomatosa	424413001
es-S0004-06142007000700014-1	T8	ENFERMEDAD	1030	1055	insuficiència renal aguda	723189000
es-S0376-78922017000100008-1	T1	ENFERMEDAD	132	187	traumatisme contundent en mà esquerra en hiperextensión	125599006
es-S0376-78922017000100008-1	T2	ENFERMEDAD	279	288	fractures	125605004
es-S0376-78922017000100008-1	T3	ENFERMEDAD	520	558	fractura de pol distal de l'escafoides	31975004
