filename	mark	label	off0	off1	span	code	semantic_rel
es-S0365-66912011000900005-1	T5	ENFERMEDAD	912	963	edema epitelial y nubéculas corneales superficiales	373428006+72494008	COMPOSITE
es-S0365-66912011000900005-1	T6	ENFERMEDAD	306	326	sindactilia de manos	34048007	EXACT
es-S0365-66912011000900005-1	T7	ENFERMEDAD	1277	1299	ojos, ampollas difusas	11131000119108	NARROW
es-S0365-66912011000900005-1	T8	ENFERMEDAD	416	435	nistagmo horizontal	81756001	EXACT
es-S0365-66912011000900005-1	T9	ENFERMEDAD	112	120	nistagmo	307699005	EXACT
es-S0365-66912011000900005-1	T10	ENFERMEDAD	600	623	pirámide nasal estrecha	249322008	EXACT
es-S0365-66912011000900005-1	T11	ENFERMEDAD	628	645	narinas estrechas	249339005	EXACT
es-S0365-66912011000900005-1	T12	ENFERMEDAD	648	666	alas nasales finas	128274005	NARROW
es-S1699-695X2017000100011-1	T1	ENFERMEDAD	1391	1394	SXF	613003	EXACT
es-S1699-695X2017000100011-1	T2	ENFERMEDAD	241	257	amenaza de parto	199049003	EXACT
es-S1699-695X2017000100011-1	T3	ENFERMEDAD	297	332	retraso en el desarrollo psicomotor	1144814003	EXACT
es-S1699-695X2017000100011-1	T4	ENFERMEDAD	356	375	crisis de ausencias	79631006	EXACT
es-S1699-695X2017000100011-1	T5	ENFERMEDAD	380	398	crisis epilépticas	84757009	EXACT
es-S1699-695X2017000100011-1	T6	ENFERMEDAD	461	484	retraso mental moderado	61152003	EXACT
es-S1699-695X2017000100011-1	T7	ENFERMEDAD	518	551	alteraciones conductuales severas	25786006	NARROW
es-S1699-695X2017000100011-1	T8	ENFERMEDAD	558	578	espectro del autismo	408856003	EXACT
es-S1699-695X2017000100011-1	T9	ENFERMEDAD	580	615	déficit en el control de esfínteres	447740001	NARROW
es-S1699-695X2017000100011-1	T10	ENFERMEDAD	618	669	trastorno de hiperactividad con déficit de atención	406506008	EXACT
es-S1699-695X2017000100011-1	T11	ENFERMEDAD	817	832	ansiedad social	247832004	EXACT
es-S1699-695X2017000100011-1	T12	ENFERMEDAD	1040	1051	pies valgos	79807003	EXACT
es-S1699-695X2017000100011-1	T13	ENFERMEDAD	1112	1132	alteración del sueño	39898005	EXACT
es-S1699-695X2017000100011-1	T14	ENFERMEDAD	486	516	dificultades en el aprendizaje	1855002	EXACT
es-S1699-695X2017000100011-1	T15	ENFERMEDAD	835	870	fobias extremas a ruidos y animales	370567003+54307006	COMPOSITE
es-S1699-695X2017000100011-1	T16	ENFERMEDAD	94	117	dilatación estacionaria	7768008	NARROW
es-S1699-695X2017000100011-1	T17	ENFERMEDAD	994	1016	hipotonía generalizada	398151007	EXACT
es-S1699-695X2017000100011-1	T18	ENFERMEDAD	1018	1038	articulaciones laxas	298203008	EXACT
es-S1699-695X2017000100011-1	T19	ENFERMEDAD	1169	1195	alteraciones cardiológicas	129898001	EXACT
es-S1699-695X2017000100011-1	T20	ENFERMEDAD	1219	1250	rasgos faciales característicos	205797000	EXACT
es-S0210-56912009000700006-2	T1	ENFERMEDAD	495	522	hemiplejía derecha proximal	278284007	NARROW
es-S0210-56912009000700006-2	T2	ENFERMEDAD	1534	1639	hemiparesia 3/5 proximal en la extremidad superior derecha y 0/5 distal en la extremidad inferior derecha	278286009	NARROW
es-S0210-56912009000700006-2	T3	ENFERMEDAD	184	212	traumatismo craneoencefálico	82271004	EXACT
es-S0210-56912009000700006-2	T4	ENFERMEDAD	963	1032	infarto agudo en el territorio de la arteria cerebral media izquierda	432504007	NARROW
es-S0210-56912009000700006-2	T5	ENFERMEDAD	1133	1183	disminución difusa del calibre de la ACI izquierda	838275008	NARROW
es-S0210-56912009000700006-2	T6	ENFERMEDAD	1188	1270	estenosis grave del segmento supraclinoideo C6-C7, secundaria a disección arterial	870637009	NARROW
es-S0210-56912009000700006-2	T7	ENFERMEDAD	315	319	coma	371632003	EXACT
es-S1130-05582016000100005-1	T1	ENFERMEDAD	286	302	hipoplasia malar	93303009	EXACT
es-S1130-05582016000100005-1	T2	ENFERMEDAD	1880	1941	seudoaneurisma y su dependencia de la arteria maxilar interna	443089001	NARROW
es-S1130-05582016000100005-1	T3	ENFERMEDAD	522	540	hipoplasia maxilar	444967008	EXACT
es-S1130-05582016000100005-1	T4	ENFERMEDAD	132	153	labio-paladar hendido	66948001	EXACT
es-S1130-05582016000100005-1	T5	ENFERMEDAD	355	385	dismorfia de la pirámide nasal	128274005	NARROW
es-S1130-05582016000100005-1	T6	ENFERMEDAD	1279	1335	macizo facial, en la cual se evidenció un seudoaneurisma	443089001	NARROW
es-S1137-66272011000100013-1	T1	ENFERMEDAD	75	95	silicosis complicada	49840000	EXACT
es-S1137-66272011000100013-1	T2	ENFERMEDAD	103	112	Exfumador	8517006	EXACT
es-S1137-66272011000100013-1	T3	ENFERMEDAD	154	175	tuberculosis pulmonar	154283005	EXACT
es-S1137-66272011000100013-1	T4	ENFERMEDAD	713	739	insuficiencia respiratoria	409623005	EXACT
es-S1137-66272011000100013-1	T5	ENFERMEDAD	1074	1083	silicosis	805002	EXACT
es-S1137-66272011000100013-1	T6	ENFERMEDAD	97	100	FMP	233749003	EXACT
es-S1137-66272011000100013-1	T7	ENFERMEDAD	1157	1160	FMP	233749003	EXACT
es-S1137-66272011000100013-1	T8	ENFERMEDAD	1592	1607	lesión cavitada	301863008	EXACT
es-S0210-48062006000300015-1	T1	ENFERMEDAD	70	86	hernias discales	84857004	EXACT
es-S0210-48062006000300015-1	T2	ENFERMEDAD	101	137	litiasis coraliforme en pelvis renal	236710009	NARROW
es-S0210-48062006000300015-1	T3	ENFERMEDAD	1093	1127	estenosis ureteral lumbar e ilíaca	95574003+312496009	COMPOSITE
es-S0210-48062006000300015-1	T4	ENFERMEDAD	2131	2149	estenosis ureteral	95574003	EXACT
es-S0210-48062006000300015-1	T5	ENFERMEDAD	1417	1435	estenosis ureteral	95574003	EXACT
es-S0210-48062006000300015-1	T6	ENFERMEDAD	173	197	dilatación pielocalicial	197820003	NARROW
es-S1130-14732005000500006-1	T1	ENFERMEDAD	75	109	leucemia linfoblástica aguda pre-B	277572006	EXACT
es-S1130-14732005000500006-1	T2	ENFERMEDAD	1871	1918	hematoma ventral intradural extraparenquimatoso	428268007	NARROW
es-S1130-14732005000500006-1	T3	ENFERMEDAD	2322	2353	coágulo sanguíneo subaracnoideo	21454007	NARROW
es-S1130-14732005000500006-1	T4	ENFERMEDAD	2464	2472	hematoma	385494008	EXACT
es-S1130-14732005000500006-1	T5	ENFERMEDAD	3493	3514	fracaso multiorgánico	57653000	EXACT
es-S1130-14732005000500006-1	T6	ENFERMEDAD	2882	2890	hematoma	385494008	EXACT
es-S1130-14732005000500006-1	T7	ENFERMEDAD	2828	2836	lesiones	157670007	EXACT
es-S1130-14732005000500006-1	T8	ENFERMEDAD	2074	2080	lesión	417163006	EXACT
es-S1130-14732005000500006-1	T9	ENFERMEDAD	1613	1634	paraparesia bilateral	1845001	NARROW
es-S0210-56912008000100008-4	T1	ENFERMEDAD	218	237	IAM inferoposterior	76593002	EXACT
es-S0210-56912008000100008-4	T2	ENFERMEDAD	335	349	BRD incompleto	251124007	EXACT
es-S0210-56912008000100008-4	T3	ENFERMEDAD	590	603	IAM posterior	233838001	EXACT
es-S0210-56912008000100008-4	T4	ENFERMEDAD	918	921	SRP	428417006	EXACT
es-S0210-56912008000100008-4	T5	ENFERMEDAD	1107	1237	estenosis del 90% en el tercio medio de la arteria coronaria derecha, y de un 60% en la porción proximal de la arteria circunfleja	876856005+876858006	COMPOSITE
es-S1130-01082008000500016-2	T1	ENFERMEDAD	18	32	fumador activo	77176002	EXACT
es-S1130-01082008000500016-2	T2	ENFERMEDAD	79	98	enfermedad ulcerosa	429040005	EXACT
es-S1130-01082008000500016-2	T3	ENFERMEDAD	101	128	hepatopatía crónica por VHC	128302006	EXACT
es-S1130-01082008000500016-2	T4	ENFERMEDAD	177	217	hemorragia digestiva en forma de melenas	414663001	EXACT
es-S1130-01082008000500016-2	T5	ENFERMEDAD	510	523	hepatomegalia	80515008	EXACT
es-S1130-01082008000500016-2	T6	ENFERMEDAD	635	646	anemización	271737000	EXACT
es-S1130-01082008000500016-2	T7	ENFERMEDAD	826	829	CHC	109841003	EXACT
es-S1130-01082008000500016-2	T8	ENFERMEDAD	1228	1245	metástasis de CHC	315000005	EXACT
es-S1130-01082008000500016-2	T9	ENFERMEDAD	1287	1301	tumor primario	372087000	EXACT
es-S1130-01082008000500016-2	T10	ENFERMEDAD	1477	1511	fractura patológica subtrocantérea	409667007	NARROW
es-S1130-01082008000500016-2	T11	ENFERMEDAD	1176	1200	lesión en cuello femoral	94300004	NARROW
es-S0211-69952015000200015-1	T1	ENFERMEDAD	2204	2232	síndrome de hueso hambriento	237883001	EXACT
es-S0211-69952015000200015-1	T2	ENFERMEDAD	1268	1296	procesos mieloproliferativos	425333006	EXACT
es-S0211-69952015000200015-1	T3	ENFERMEDAD	53	83	hiperplasia prostática benigna	266569009	EXACT
es-S0211-69952015000200015-1	T4	ENFERMEDAD	1898	1912	feocromocitoma	302835009	EXACT
es-S0211-69952015000200015-1	T5	ENFERMEDAD	85	117	fibrilación auricular recurrente	440059007	EXACT
es-S0211-69952015000200015-1	T6	ENFERMEDAD	611	631	hipercalcemia severa	66931009	NARROW
es-S0211-69952015000200015-1	T7	ENFERMEDAD	2310	2329	hipocalcemia severa	5291005	NARROW
es-S0211-69952015000200015-1	T8	ENFERMEDAD	180	207	insuficiencia renal crónica	90688005	EXACT
es-S0211-69952015000200015-1	T9	ENFERMEDAD	2042	2060	tumor paratiroideo	127020005	EXACT
es-S0211-69952015000200015-1	T10	ENFERMEDAD	2104	2124	adenoma paratiroideo	128474007	EXACT
es-S0211-69952015000200015-1	T11	ENFERMEDAD	1653	1671	tumor paratiroideo	127020005	EXACT
es-S0211-69952015000200015-1	T12	ENFERMEDAD	1073	1086	fracaso renal	236423003	EXACT
es-S0211-69952015000200015-1	T13	ENFERMEDAD	1104	1117	hipercalcemia	66931009	EXACT
es-S0211-69952015000200015-1	T14	ENFERMEDAD	1398	1418	patología infecciosa	40733004	EXACT
es-S0211-69952015000200015-1	T15	ENFERMEDAD	1305	1315	neoplasias	189542002	EXACT
es-S0211-69952015000200015-1	T16	ENFERMEDAD	1444	1468	enfermedades autoinmunes	191006002	EXACT
es-S0004-06142007000600016-2	T1	ENFERMEDAD	330	374	lesión nodular sólida en cabeza de epidídimo	118657002	NARROW
es-S0004-06142007000600016-2	T2	ENFERMEDAD	436	467	tumor adenomatoide de epidídimo	449052009	EXACT
es-S0004-06142007000600016-2	T3	ENFERMEDAD	1136	1167	tumor adenomatoide de epidídimo	449052009	EXACT
es-S0004-06142007000600016-2	T4	ENFERMEDAD	558	594	tumoración nodular en cola epidídimo	87860000	NARROW
es-S0365-66912004000600009-2	T1	ENFERMEDAD	20	28	afáquica	24010005	EXACT
es-S0365-66912004000600009-2	T2	ENFERMEDAD	48	57	cataratas	193570009	EXACT
es-S0365-66912004000600009-2	T3	ENFERMEDAD	81	115	rotura capsular y salida de vítreo	784306000+3044008	COMPOSITE
es-S0365-66912004000600009-2	T4	ENFERMEDAD	582	633	desprendimiento y rotura de la membrana de Descemet	95738005+42312000	COMPOSITE
es-S0365-66912004000600009-2	T5	ENFERMEDAD	826	848	edema macular quístico	193387007	EXACT
es-S0365-66912004000600009-2	T6	ENFERMEDAD	566	569	BML	419325003	EXACT
es-S0365-66912004000600009-2	T7	ENFERMEDAD	267	280	edema corneal	27194006	EXACT
es-S0004-06142009000300014-4	T1	ENFERMEDAD	932	979	recidiva tumoral a nivel del cordón espermático	25173007	NARROW
es-S0004-06142009000300014-4	T2	ENFERMEDAD	1632	1655	recidiva intraabdominal	25173007	NARROW
es-S0004-06142009000300014-4	T3	ENFERMEDAD	1308	1343	fibrohistiocitoma pleomorfo maligno	254749001	NARROW
es-S0004-06142009000300014-4	T4	ENFERMEDAD	340	402	sarcoma de alto grado tipo fibrohistiocitoma maligno pleomorfo	424413001	NARROW
es-S0004-06142009000300014-4	T5	ENFERMEDAD	835	841	lesión	417163006	EXACT
es-S0004-06142009000300014-4	T6	ENFERMEDAD	1041	1054	masa quística	441457006	EXACT
S0004-06142005001000011-1	T1	ENFERMEDAD	145	199	IRC progresiva secundaria a glomerulonefritis tipo IgA	236407003	EXACT
S0004-06142005001000011-1	T2	ENFERMEDAD	173	234	glomerulonefritis tipo IgA con esclerosis focal y segmentaria	236407003	NARROW
S0004-06142005001000011-1	T3	ENFERMEDAD	298	319	hipertensión arterial	38341003	EXACT
S0004-06142005001000011-1	T4	ENFERMEDAD	373	394	cardiopatía isquémica	194828000	EXACT
S0004-06142005001000011-1	T5	ENFERMEDAD	399	419	enfermedad coronaria	414545008	EXACT
S0004-06142005001000011-1	T6	ENFERMEDAD	556	574	dislipemia tipo II	370992007	NARROW
S0004-06142005001000011-1	T7	ENFERMEDAD	591	614	criptorquídia bilateral	268228006	EXACT
S0004-06142005001000011-1	T8	ENFERMEDAD	2175	2205	paraparesia espástica tropical	714279000	EXACT
S0004-06142005001000011-1	T9	ENFERMEDAD	2710	2731	vejiga hiperrefléxica	5112009	EXACT
S0004-06142005001000011-1	T10	ENFERMEDAD	2743	2759	litiasis vesical	70650003	EXACT
S0004-06142005001000011-1	T11	ENFERMEDAD	1730	1765	lesiones a nivel cerebral o espinal	118940003	NARROW
S0004-06142005001000011-1	T12	ENFERMEDAD	1521	1534	déficit motor	398991009	EXACT
S0004-06142005001000011-1	T13	ENFERMEDAD	2207	2210	TSP	714279000	EXACT
es-S1130-05582013000200006-1	T1	ENFERMEDAD	254	269	carcinoma renal	254915003	EXACT
es-S1130-05582013000200006-1	T2	ENFERMEDAD	1911	1949	seroma a nivel de la herida quirúrgica	429494008	EXACT
es-S1130-05582013000200006-1	T3	ENFERMEDAD	1153	1193	lesión hipermetabólica a nivel parotídeo	300257000	NARROW
es-S1130-05582013000200006-1	T4	ENFERMEDAD	80	105	alérgico a claritromicina	294471003	EXACT
es-S1130-05582013000200006-1	T5	ENFERMEDAD	1528	1577	metástasis de carcinoma de células claras renales	702392008	EXACT
es-S1130-05582013000200006-1	T6	ENFERMEDAD	326	362	metástasis suprarrenales bilaterales	94161006	NARROW
es-S1130-05582013000200006-1	T7	ENFERMEDAD	115	132	esófago de Barret	302914006	EXACT
es-S1130-05582013000200006-1	T8	ENFERMEDAD	134	150	temblor esencial	609558009	EXACT
es-S1130-05582013000200006-1	T9	ENFERMEDAD	1217	1236	proceso metastásico	128462008	EXACT
es-S1130-05582013000200006-1	T10	ENFERMEDAD	747	776	metástasis de carcinoma renal	702392008	EXACT
es-S1130-05582013000200006-1	T11	ENFERMEDAD	156	182	anemia ferropénica crónica	87522002	NARROW
es-S1130-05582013000200006-1	T12	ENFERMEDAD	210	225	carcinoma renal	254915003	EXACT
es-S1130-05582013000200006-1	T13	ENFERMEDAD	581	602	lesiones metastásicas	128462008	EXACT
es-S1130-05582013000200006-1	T14	ENFERMEDAD	2077	2084	heridas	416462003	EXACT
es-S1130-05582013000200006-1	T15	ENFERMEDAD	364	399	lesión metastásica a nivel pulmonar	94391008	EXACT
es-S1130-05582013000200006-1	T16	ENFERMEDAD	1285	1292	tumores	189542002	EXACT
es-S1130-05582013000200006-1	T17	ENFERMEDAD	280	282	M1	14799000	EXACT
es-S1130-05582013000200006-1	T18	ENFERMEDAD	1390	1428	afectación de ambos lóbulos parotídeos	94474008	NARROW
es-S1130-14732005000600008-1	T1	ENFERMEDAD	116	126	tabaquismo	365982000	EXACT
es-S1130-14732005000600008-1	T2	ENFERMEDAD	128	149	hipertensión arterial	38341003	EXACT
es-S1130-14732005000600008-1	T3	ENFERMEDAD	1108	1123	pseudoaneurisma	443089001	EXACT
es-S1130-14732005000600008-1	T4	ENFERMEDAD	1514	1529	pseudoaneurisma	443089001	EXACT
es-S1130-14732005000600008-1	T5	ENFERMEDAD	151	170	hipercolesterolemia	13644009	EXACT
es-S1130-14732005000600008-1	T6	ENFERMEDAD	172	183	peritonitis	48661000	EXACT
es-S1130-14732005000600008-1	T7	ENFERMEDAD	200	220	infarto de miocardio	22298006	EXACT
es-S1130-14732005000600008-1	T8	ENFERMEDAD	324	443	arteria carótida interna derecha y estenosis del 60% asociada a pseudoaneurisma en el trayecto cervical de la izquierda	233964008	NARROW
es-S1130-14732005000600008-1	T9	ENFERMEDAD	732	819	zona pseudoaneurismática del trayecto cervical de la arteria carótida interna izquierda	22036004+86117002	COMPOSITE
es-S1130-14732005000600008-1	T10	ENFERMEDAD	60	81	hemiparesia izquierda	278287000	EXACT
es-S1130-14732005000600008-1	T11	ENFERMEDAD	689	819	estenosis que se extendía también sobre la zona pseudoaneurismática del trayecto cervical de la arteria carótida interna izquierda	233964008	NARROW
es-S1130-14732005000600008-1	T12	ENFERMEDAD	309	356	oclusión de la arteria carótida interna derecha	233964008	NARROW
es-S0212-71992006000600008-1	T1	ENFERMEDAD	80	94	asma bronquial	195967001	EXACT
es-S0212-71992006000600008-1	T2	ENFERMEDAD	231	293	hiperreactividad bronquial secundaria a infección respiratoria	782520007	EXACT
es-S0212-71992006000600008-1	T3	ENFERMEDAD	271	293	infección respiratoria	275498002	EXACT
es-S0212-71992006000600008-1	T4	ENFERMEDAD	632	654	insuficiencia cardiaca	84114007	EXACT
es-S0212-71992006000600008-1	T5	ENFERMEDAD	738	764	hiperreactividad bronquial	195967001	EXACT
es-S0212-71992006000600008-1	T6	ENFERMEDAD	1066	1092	hiperreactividad bronquial	195967001	EXACT
es-S0212-71992006000600008-1	T7	ENFERMEDAD	1094	1120	angina de esfuerzo estable	300995000	NARROW
es-S0212-71992006000600008-1	T8	ENFERMEDAD	1123	1145	insuficiencia cardiaca	84114007	EXACT
es-S0212-71992006000600008-1	T9	ENFERMEDAD	1344	1360	estenosis mitral	79619009	EXACT
es-S0212-71992006000600008-1	T10	ENFERMEDAD	1513	1529	mixoma auricular	233854003	EXACT
es-S0212-71992006000600008-1	T11	ENFERMEDAD	810	816	anemia	271737000	COMPOSITE
es-S0212-71992006000600008-1	T12	ENFERMEDAD	981	994	cardiomegalia	8186001	EXACT
es-S0212-71992006000600008-1	T13	ENFERMEDAD	1440	1459	lesiones coronarias	53741008	EXACT
es-S0210-48062009000300013-4	T1	ENFERMEDAD	52	61	Hepatitis	128241005	EXACT
es-S0210-48062009000300013-4	T2	ENFERMEDAD	119	129	Cistinuria	85020001	EXACT
es-S0210-48062009000300013-4	T3	ENFERMEDAD	248	251	HTA	38341003	EXACT
es-S0210-48062009000300013-4	T4	ENFERMEDAD	460	480	hematoma subcapsular	385494008	NARROW
es-S0210-48062009000300013-4	T5	ENFERMEDAD	508	516	hematoma	385494008	EXACT
es-S0210-48062009000300013-4	T6	ENFERMEDAD	621	629	hematoma	385494008	EXACT
es-S0210-48062009000300013-4	T7	ENFERMEDAD	262	305	litiasis de 1 cm en cáliz inferior de riñón	236708007	NARROW
es-S0365-66912007001100010-1	T1	ENFERMEDAD	1100	1131	retinotoxicidad por vigabatrina	290964009	NARROW
es-S0365-66912007001100010-1	T2	ENFERMEDAD	164	187	epilepsia postraumática	75023009	EXACT
es-S0365-66912007001100010-1	T3	ENFERMEDAD	558	594	membrana epirretiniana macular en OD	333971000119101	NARROW
es-S0365-66912007001100010-1	T4	ENFERMEDAD	886	915	neuropatía óptica hereditaria	312942003	EXACT
es-S0365-66912007001100010-1	T5	ENFERMEDAD	215	236	hipertensión arterial	38341003	EXACT
es-S0365-66912007001100010-1	T6	ENFERMEDAD	239	264	diabetes mellitus tipo II	44054006	EXACT
es-S0365-66912007001100010-1	T7	ENFERMEDAD	364	375	traumatismo	417746004	EXACT
es-S1130-05582011000300005-1	T1	ENFERMEDAD	41	64	cáncer de borde lingual	371974006	EXACT
es-S1130-05582011000300005-1	T2	ENFERMEDAD	2011	2028	toxicidad crónica	75478009	NARROW
es-S1130-05582011000300005-1	T3	ENFERMEDAD	2030	2054	fibrosis tejidos blandos	263756000	NARROW
es-S1130-05582011000300005-1	T4	ENFERMEDAD	517	526	carcinoma	722688002	EXACT
es-S1130-05582011000300005-1	T5	ENFERMEDAD	612	659	infiltración del músculo esternocleidomastoideo	94425007	NARROW
es-S1130-05582011000300005-1	T6	ENFERMEDAD	1446	1524	metástasis de carcinoma escamoso pobremente diferenciado en 4 de 7 de ganglios	1671000119100	NARROW
es-S1130-05582011000300005-1	T7	ENFERMEDAD	1546	1574	infiltración extraganglionar	2960001000004100	EXACT
es-S1130-05582011000300005-1	T8	ENFERMEDAD	2101	2107	Cáncer	363346000	EXACT
es-S1130-05582011000300005-1	T9	ENFERMEDAD	565	572	Tumores	189542002	EXACT
es-S1130-05582011000300005-1	T10	ENFERMEDAD	932	944	masa tumoral	55342001	EXACT
es-S1139-76322015000300017-1	T1	ENFERMEDAD	621	652	lesión aislada en dorso del pie	118932009	NARROW
es-S1139-76322015000300017-1	T2	ENFERMEDAD	186	213	lesiones cutáneas papulosas	70831001	EXACT
es-S1139-76322015000300017-1	T3	ENFERMEDAD	844	870	pitirasis rosada de Gibert	77252004	EXACT
es-S1139-76322015000300017-1	T4	ENFERMEDAD	399	472	lesiones similares en el tronco, la raíz de las extremidades y en la cara	400106006+128605003+121000119106	COMPOSITE
es-S1139-76322015000300017-1	T5	ENFERMEDAD	526	534	lesiones	157670007	EXACT
es-S1139-76322015000300017-1	T6	ENFERMEDAD	216	242	placas numulares costrosas	81418003	NARROW
es-S1139-76322015000300017-1	T7	ENFERMEDAD	186	297	lesiones cutáneas papulosas y placas numulares costrosas con tendencia a confluir en la cara anterior del muslo	128135006	NARROW
S0004-06142005001000016-1	T1	ENFERMEDAD	39	72	síndrome obstructivo infravesical	416991005	NARROW
S0004-06142005001000016-1	T2	ENFERMEDAD	282	308	hernia inguinal reductible	396232000	NARROW
S0004-06142005001000016-1	T3	ENFERMEDAD	632	650	herniación vesical	410070006	EXACT
S0004-06142005001000016-1	T4	ENFERMEDAD	722	758	hernia vesical masiva en hemiescroto	410070006	NARROW
S0004-06142005001000016-1	T5	ENFERMEDAD	910	925	hernia inguinal	396232000	EXACT
S0004-06142005001000016-1	T6	ENFERMEDAD	833	862	porción herniada de la vejiga	410070006	EXACT
es-S1135-76062010000200004-1	T1	ENFERMEDAD	37	44	síncope	29423006	EXACT
es-S1135-76062010000200004-1	T2	ENFERMEDAD	1734	1755	colagenopatía atípica	81573002	NARROW
es-S1135-76062010000200004-1	T3	ENFERMEDAD	749	819	rotura de un aneurisma sacular de la porción terminal del arco aórtico	23115009	NARROW
es-S1135-76062010000200004-1	T4	ENFERMEDAD	1825	1843	Síndrome de Marfan	19346006	EXACT
es-S1135-76062010000200004-1	T5	ENFERMEDAD	891	900	aneurisma	432119003	EXACT
es-S1135-76062010000200004-1	T6	ENFERMEDAD	698	707	hemotórax	31892009	EXACT
es-S1130-05582015000400010-1	T1	ENFERMEDAD	1506	1530	proliferación neoplásica	1495041000004108	EXACT
es-S1130-05582015000400010-1	T2	ENFERMEDAD	2836	2852	recidiva tumoral	25173007	EXACT
es-S1130-05582015000400010-1	T3	ENFERMEDAD	2856	2866	metástasis	128462008	EXACT
es-S1130-05582015000400010-1	T4	ENFERMEDAD	284	298	litiasis renal	95570007	EXACT
es-S1130-05582015000400010-1	T5	ENFERMEDAD	301	322	hipertensión arterial	38341003	EXACT
es-S1130-05582015000400010-1	T6	ENFERMEDAD	846	855	carcinoma	722688002	EXACT
es-S1130-05582015000400010-1	T7	ENFERMEDAD	2399	2444	carcinoma mioepitelial de glándula submaxilar	254465004	NARROW
es-S1130-05582015000400010-1	T8	ENFERMEDAD	1081	1124	infiltración de la musculatura suprahioidea	94441008	NARROW
es-S1130-05582015000400010-1	T9	ENFERMEDAD	2193	2198	tumor	55342001	EXACT
S0004-06142005000900016-1	T1	ENFERMEDAD	37	51	ulcus duodenal	51868009	EXACT
S0004-06142005000900016-1	T2	ENFERMEDAD	54	67	estreñimiento	14760008	EXACT
S0004-06142005000900016-1	T3	ENFERMEDAD	128	147	crisis renoureteral	7093002	EXACT
S0004-06142005000900016-1	T4	ENFERMEDAD	168	181	nefrolitiasis	95570007	EXACT
S0004-06142005000900016-1	T5	ENFERMEDAD	185	194	hematuria	34436003	EXACT
S0004-06142005000900016-1	T6	ENFERMEDAD	198	229	infecciones del tracto urinario	68566005	EXACT
S0004-06142005000900016-1	T7	ENFERMEDAD	326	353	ectasia pielocalicial renal	197820003	NARROW
S0004-06142005000900016-1	T8	ENFERMEDAD	540	575	estenosis en la unión pieloureteral	36388008	EXACT
S0004-06142005000900016-1	T9	ENFERMEDAD	955	983	estenosis de la vía urinaria	41368006	NARROW
S0004-06142005000900016-1	T10	ENFERMEDAD	971	1016	vía urinaria descubre un hemangioma cavernoso	416824008	NARROW
es-S1130-01082009001000011-1	T1	ENFERMEDAD	132	216	lesión submucosa de 1 cm de diámetro, localizada en cara posterior de antro gástrico	29384001	NARROW
es-S1130-01082009001000011-1	T2	ENFERMEDAD	856	867	adenopatías	30746006	EXACT
es-S1130-01082009001000011-1	T3	ENFERMEDAD	771	803	tumor del estroma tipo leiomioma	146801000119103	NARROW
es-S1130-01082009001000011-1	T4	ENFERMEDAD	231	241	ulceración	429040005	EXACT
es-S1130-01082009001000011-1	T5	ENFERMEDAD	794	803	leiomioma	146801000119103	EXACT
es-S0378-48352006000900004-1	T1	ENFERMEDAD	49	53	EPOC	13645005	EXACT
es-S0378-48352006000900004-1	T2	ENFERMEDAD	55	62	fumador	77176002	EXACT
es-S0378-48352006000900004-1	T3	ENFERMEDAD	1561	1586	infiltración mediastínica	94409002	EXACT
es-S0378-48352006000900004-1	T4	ENFERMEDAD	1042	1054	plasmocitoma	415112005	EXACT
es-S0378-48352006000900004-1	T5	ENFERMEDAD	479	504	infiltración mediastínica	94409002	EXACT
es-S0378-48352006000900004-1	T6	ENFERMEDAD	84	100	bebedor moderado	7200002	NARROW
es-S0378-48352006000900004-1	T7	ENFERMEDAD	1140	1154	tumor esternal	126559003	EXACT
es-S0378-48352006000900004-1	T8	ENFERMEDAD	1540	1545	tumor	55342001	EXACT
es-S1134-80462014000300004-1	T1	ENFERMEDAD	60	79	esguince de tobillo	44465007	EXACT
es-S1134-80462014000300004-1	T2	ENFERMEDAD	148	169	SDRC de tobillo y pie	734986006	NARROW
S0004-06142005001000011-3	T1	ENFERMEDAD	163	180	cirrosis hepática	19943007	EXACT
S0004-06142005001000011-3	T2	ENFERMEDAD	234	269	HDA secundaria a varices esofágicas	17709002	EXACT
S0004-06142005001000011-3	T3	ENFERMEDAD	295	314	hipertensión portal	34742003	EXACT
S0004-06142005001000011-3	T4	ENFERMEDAD	317	324	ascitis	389026000	EXACT
S0004-06142005001000011-3	T5	ENFERMEDAD	366	381	hepatocarcinoma	109841003	EXACT
S0004-06142005001000011-3	T6	ENFERMEDAD	700	710	paraplejia	60389000	EXACT
S0004-06142005001000011-3	T7	ENFERMEDAD	1214	1262	lesiones hiperintensa lagunares supratentoriales	1156035006	NARROW
S0004-06142005001000011-3	T8	ENFERMEDAD	1627	1657	paraparesia espástica tropical	714279000	EXACT
S0004-06142005001000011-3	T9	ENFERMEDAD	787	798	paraparesia	1845001	EXACT
S0004-06142005001000011-3	T10	ENFERMEDAD	803	833	amioatrofia por desuso de EEII	15704361000119102	NARROW
S0004-06142005001000011-3	T11	ENFERMEDAD	835	886	hipoestesia subjetiva mayor en EID con nivel D8-D10	397974008+32696007	COMPOSITE
es-S0210-48062006000900012-1	T1	ENFERMEDAD	70	105	carcinoma de células transicionales	27090000	EXACT
es-S0210-48062006000900012-1	T2	ENFERMEDAD	229	254	carcinoma in situ vesical	92546004	EXACT
